ID белка,product,Хэш-белка,Длина белка,Источник предсказания,ID домена/мотива,Описание предсказания,Начало,Конец,E-value,Unnamed: 9,Дата,Unnamed: 11,Название семейства/белка,Unnamed: 13,Unnamed: 14
PQ161557.1|,hypothetical protein,bfee9c83e655b206d1c06c1d0f5bab0d,1407,Pfam,PF01660,Viral methyltransferase,39,300,2.2E-20,T,30-10-2025,IPR002588,Alphavirus-like methyltransferase domain,GO:0003723(InterPro)|GO:0006396(InterPro)|GO:0008174(InterPro)|GO:0016556(InterPro),MetaCyc:PWY-1061|MetaCyc:PWY-2083|MetaCyc:PWY-3542|MetaCyc:PWY-4021|MetaCyc:PWY-4161|MetaCyc:PWY-4202|MetaCyc:PWY-5059|MetaCyc:PWY-5105|MetaCyc:PWY-5301|MetaCyc:PWY-5305|MetaCyc:PWY-5479|MetaCyc:PWY-5665|MetaCyc:PWY-5729|MetaCyc:PWY-5748|MetaCyc:PWY-5765|MetaCyc:PWY-5773|MetaCyc:PWY-5846|MetaCyc:PWY-5883|MetaCyc:PWY-5975|MetaCyc:PWY-5987|MetaCyc:PWY-601|MetaCyc:PWY-6045|MetaCyc:PWY-6148|MetaCyc:PWY-6153|MetaCyc:PWY-6154|MetaCyc:PWY-6286|MetaCyc:PWY-6310|MetaCyc:PWY-6339|MetaCyc:PWY-6346|MetaCyc:PWY-6427|MetaCyc:PWY-6442|MetaCyc:PWY-6477|MetaCyc:PWY-6581|MetaCyc:PWY-6682|MetaCyc:PWY-6736|MetaCyc:PWY-6739|MetaCyc:PWY-6795|MetaCyc:PWY-6835|MetaCyc:PWY-6955|MetaCyc:PWY-6973|MetaCyc:PWY-6976|MetaCyc:PWY-6978|MetaCyc:PWY-7025|MetaCyc:PWY-7045|MetaCyc:PWY-7055|MetaCyc:PWY-7058|MetaCyc:PWY-7072|MetaCyc:PWY-7076|MetaCyc:PWY-7079|MetaCyc:PWY-7100|MetaCyc:PWY-7104|MetaCyc:PWY-7135|MetaCyc:PWY-7150|MetaCyc:PWY-7151|MetaCyc:PWY-7155|MetaCyc:PWY-7157|MetaCyc:PWY-7160|MetaCyc:PWY-7161|MetaCyc:PWY-7163|MetaCyc:PWY-7186|MetaCyc:PWY-7285|MetaCyc:PWY-7298|MetaCyc:PWY-7301|MetaCyc:PWY-7325|MetaCyc:PWY-7363|MetaCyc:PWY-7439|MetaCyc:PWY-7440|MetaCyc:PWY-7483|MetaCyc:PWY-7485|MetaCyc:PWY-7498|MetaCyc:PWY-7517|MetaCyc:PWY-7533|MetaCyc:PWY-7534|MetaCyc:PWY-7547|MetaCyc:PWY-7564|MetaCyc:PWY-7569|MetaCyc:PWY-7570|MetaCyc:PWY-7591|MetaCyc:PWY-7607|MetaCyc:PWY-7608|MetaCyc:PWY-7614|MetaCyc:PWY-7629|MetaCyc:PWY-7631|MetaCyc:PWY-7643|MetaCyc:PWY-7653|MetaCyc:PWY-7655|MetaCyc:PWY-7659|MetaCyc:PWY-7661|MetaCyc:PWY-7667|MetaCyc:PWY-7668|MetaCyc:PWY-7669|MetaCyc:PWY-7671|MetaCyc:PWY-7673|MetaCyc:PWY-7689|MetaCyc:PWY-7691|MetaCyc:PWY-7692|MetaCyc:PWY-7695|MetaCyc:PWY-7705|MetaCyc:PWY-7717|MetaCyc:PWY-7729|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7739|MetaCyc:PWY-7741|MetaCyc:PWY-7742|MetaCyc:PWY-7743|MetaCyc:PWY-7745|MetaCyc:PWY-7751|MetaCyc:PWY-7765|MetaCyc:PWY-7811|MetaCyc:PWY-7826|MetaCyc:PWY-7977|MetaCyc:PWY-8031|MetaCyc:PWY-8035|MetaCyc:PWY-8036|MetaCyc:PWY-8040|MetaCyc:PWY-8047|MetaCyc:PWY-8076|MetaCyc:PWY-8077|MetaCyc:PWY-8095|MetaCyc:PWY-8096|MetaCyc:PWY-8100|MetaCyc:PWY-8103|MetaCyc:PWY-8104|MetaCyc:PWY-8122|MetaCyc:PWY-8172|MetaCyc:PWY-8210|MetaCyc:PWY-8212|MetaCyc:PWY-8238|MetaCyc:PWY-8257|MetaCyc:PWY-8326|MetaCyc:PWY-8327|MetaCyc:PWY-8361|MetaCyc:PWY-8364|MetaCyc:PWY-8367|MetaCyc:PWY-8368|MetaCyc:PWY-8379|MetaCyc:PWY-8380|MetaCyc:PWY-8381|MetaCyc:PWY-8424|MetaCyc:PWY-8426|MetaCyc:PWY-8437|MetaCyc:PWY-8438|MetaCyc:PWY-8463|MetaCyc:PWYG-321
PQ161557.1|,hypothetical protein,bfee9c83e655b206d1c06c1d0f5bab0d,1407,Pfam,PF01443,Viral superfamily 1 RNA helicase core domain,609,848,1.5E-16,T,30-10-2025,IPR027351,(+) RNA virus helicase core domain,GO:0005524(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ421854.1|,hypothetical protein,f5da48bd46d281d731afc4c0f4edbbed,593,Pfam,PF03115,Astrovirus capsid protein nucleoplasmin-like domain,10,177,2.5E-42,T,30-10-2025,IPR004337,"Astrovirus capsid protein, inner core domain",-,-
PQ055536.3|,putative viral coat protein,f99685f93f6d98a53f1d6807095a7698,581,Pfam,PF00729,Viral coat protein (S domain),242,398,0.002,T,30-10-2025,IPR000937,"Icosahedral viral capsid protein, S domain",GO:0005198(InterPro)|GO:0019028(InterPro),-
PX289198.2|,hypothetical protein,a16b153ffe2fa60893a2317b6362e039,428,Pfam,PF00680,Viral RNA-dependent RNA polymerase,2,401,1.2E-62,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ421847.1|,hypothetical protein,e43f9ab4910258d4e6bd5940511a9672,596,Pfam,PF03115,Astrovirus capsid protein nucleoplasmin-like domain,10,177,4.4E-41,T,30-10-2025,IPR004337,"Astrovirus capsid protein, inner core domain",-,-
PQ055532.2|,putative RNA-dependent RNA polymerase,fa09ed943d8bf97e1c50f20d54d86c90,499,Pfam,PF00978,RNA dependent RNA polymerase,234,331,1.6E-4,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
PQ421854.3|,hypothetical protein,cea879d7902792bffc7c97d3599c3617,772,Pfam,PF19416,Astrovirus VPg protein,620,673,0.032,T,30-10-2025,IPR045836,Astrovirus VPg protein,-,MetaCyc:PWY-7884
PX289197.3|,hypothetical protein,afbbe402a863fd62da377b2c50c13583,704,Pfam,PF03115,Astrovirus capsid protein nucleoplasmin-like domain,12,251,1.4E-70,T,30-10-2025,IPR004337,"Astrovirus capsid protein, inner core domain",-,-
PX289197.3|,hypothetical protein,afbbe402a863fd62da377b2c50c13583,704,Pfam,PF16580,C-terminal tail of astrovirus capsid projection or spike,425,665,3.3E-66,T,30-10-2025,IPR032268,"Capsid polyprotein VP90, C-terminal",-,-
PQ421841.2|,hypothetical protein,30ac1f733f3a3f3c06b1b664d9621549,495,Pfam,PF00680,Viral RNA-dependent RNA polymerase,44,397,7.9E-19,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ421845.2|,hypothetical protein,b2be83daa54dd499aa682cb9af6e2e07,454,Pfam,PF00680,Viral RNA-dependent RNA polymerase,11,336,6.5E-31,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ421844.2|,hypothetical protein,93020236bff1bd7cd9073005d3d72920,454,Pfam,PF00680,Viral RNA-dependent RNA polymerase,11,336,5.7E-31,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ421847.2|,hypothetical protein,0b5a09e614539b5a91b2e565ff091e0d,401,Pfam,PF00680,Viral RNA-dependent RNA polymerase,9,284,2.1E-28,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ055529.2|,putative RNA-dependent RNA polymerase,41590cfb502e6535cadabff6c1e69018,591,Pfam,PF00680,Viral RNA-dependent RNA polymerase,73,492,9.2E-23,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ421845.1|,hypothetical protein,dd44e9604deeb3ae394d4a37a6cdfb51,593,Pfam,PF03115,Astrovirus capsid protein nucleoplasmin-like domain,10,177,4.3E-41,T,30-10-2025,IPR004337,"Astrovirus capsid protein, inner core domain",-,-
PQ150499.1|,hypothetical protein,3374ef42ce2218014b217c3739aef612,2007,Pfam,PF13604,AAA domain,1100,1198,4.2E-5,T,30-10-2025,-,-,-,-
PQ150499.1|,hypothetical protein,3374ef42ce2218014b217c3739aef612,2007,Pfam,PF00978,RNA dependent RNA polymerase,1545,1897,1.5E-17,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
PQ055537.2|,putative RNA-dependent RNA polymerase,d9d6395534bb0d52461b88cef1f781be,533,Pfam,PF00978,RNA dependent RNA polymerase,269,373,5.1E-5,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
PQ055530.3|,hypothetical protein,a2baacee52ef99f454403d9110896991,743,Pfam,PF00729,Viral coat protein (S domain),253,430,0.0031,T,30-10-2025,IPR000937,"Icosahedral viral capsid protein, S domain",GO:0005198(InterPro)|GO:0019028(InterPro),-
PX395422.1|,nonstructural polyprotein,47fb840f78a3a4a9981816f95ca99af6,122,Pfam,PF19416,Astrovirus VPg protein,1,90,9.4E-26,T,30-10-2025,IPR045836,Astrovirus VPg protein,-,MetaCyc:PWY-7884
PQ055528.3|,putative viral coat protein,e0796edac217853237193383a83f26c8,518,Pfam,PF00729,Viral coat protein (S domain),115,305,3.6E-12,T,30-10-2025,IPR000937,"Icosahedral viral capsid protein, S domain",GO:0005198(InterPro)|GO:0019028(InterPro),-
PQ421853.2|,hypothetical protein,b56f5bbde88fba81e6ab4c917eb8702e,472,Pfam,PF00680,Viral RNA-dependent RNA polymerase,22,355,3.0E-32,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
PQ421846.1|,hypothetical protein,449384b06f1eca69d928111071fa2e41,593,Pfam,PF03115,Astrovirus capsid protein nucleoplasmin-like domain,10,177,4.3E-41,T,30-10-2025,IPR004337,"Astrovirus capsid protein, inner core domain",-,-
