ID белка,product,Хэш-белка,Длина белка,Источник предсказания,ID домена/мотива,Описание предсказания,Начало,Конец,E-value,Unnamed: 9,Дата,Unnamed: 11,Название семейства/белка,Unnamed: 13,Unnamed: 14
MZ182271.1|,polyprotein,2246a6c13cd25de8cc1192df575b2ecd,1670,Pfam,PF01660,Viral methyltransferase,78,333,3.2E-14,T,30-10-2025,IPR002588,Alphavirus-like methyltransferase domain,GO:0003723(InterPro)|GO:0006396(InterPro)|GO:0008174(InterPro)|GO:0016556(InterPro),MetaCyc:PWY-1061|MetaCyc:PWY-2083|MetaCyc:PWY-3542|MetaCyc:PWY-4021|MetaCyc:PWY-4161|MetaCyc:PWY-4202|MetaCyc:PWY-5059|MetaCyc:PWY-5105|MetaCyc:PWY-5301|MetaCyc:PWY-5305|MetaCyc:PWY-5479|MetaCyc:PWY-5665|MetaCyc:PWY-5729|MetaCyc:PWY-5748|MetaCyc:PWY-5765|MetaCyc:PWY-5773|MetaCyc:PWY-5846|MetaCyc:PWY-5883|MetaCyc:PWY-5975|MetaCyc:PWY-5987|MetaCyc:PWY-601|MetaCyc:PWY-6045|MetaCyc:PWY-6148|MetaCyc:PWY-6153|MetaCyc:PWY-6154|MetaCyc:PWY-6286|MetaCyc:PWY-6310|MetaCyc:PWY-6339|MetaCyc:PWY-6346|MetaCyc:PWY-6427|MetaCyc:PWY-6442|MetaCyc:PWY-6477|MetaCyc:PWY-6581|MetaCyc:PWY-6682|MetaCyc:PWY-6736|MetaCyc:PWY-6739|MetaCyc:PWY-6795|MetaCyc:PWY-6835|MetaCyc:PWY-6955|MetaCyc:PWY-6973|MetaCyc:PWY-6976|MetaCyc:PWY-6978|MetaCyc:PWY-7025|MetaCyc:PWY-7045|MetaCyc:PWY-7055|MetaCyc:PWY-7058|MetaCyc:PWY-7072|MetaCyc:PWY-7076|MetaCyc:PWY-7079|MetaCyc:PWY-7100|MetaCyc:PWY-7104|MetaCyc:PWY-7135|MetaCyc:PWY-7150|MetaCyc:PWY-7151|MetaCyc:PWY-7155|MetaCyc:PWY-7157|MetaCyc:PWY-7160|MetaCyc:PWY-7161|MetaCyc:PWY-7163|MetaCyc:PWY-7186|MetaCyc:PWY-7285|MetaCyc:PWY-7298|MetaCyc:PWY-7301|MetaCyc:PWY-7325|MetaCyc:PWY-7363|MetaCyc:PWY-7439|MetaCyc:PWY-7440|MetaCyc:PWY-7483|MetaCyc:PWY-7485|MetaCyc:PWY-7498|MetaCyc:PWY-7517|MetaCyc:PWY-7533|MetaCyc:PWY-7534|MetaCyc:PWY-7547|MetaCyc:PWY-7564|MetaCyc:PWY-7569|MetaCyc:PWY-7570|MetaCyc:PWY-7591|MetaCyc:PWY-7607|MetaCyc:PWY-7608|MetaCyc:PWY-7614|MetaCyc:PWY-7629|MetaCyc:PWY-7631|MetaCyc:PWY-7643|MetaCyc:PWY-7653|MetaCyc:PWY-7655|MetaCyc:PWY-7659|MetaCyc:PWY-7661|MetaCyc:PWY-7667|MetaCyc:PWY-7668|MetaCyc:PWY-7669|MetaCyc:PWY-7671|MetaCyc:PWY-7673|MetaCyc:PWY-7689|MetaCyc:PWY-7691|MetaCyc:PWY-7692|MetaCyc:PWY-7695|MetaCyc:PWY-7705|MetaCyc:PWY-7717|MetaCyc:PWY-7729|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7739|MetaCyc:PWY-7741|MetaCyc:PWY-7742|MetaCyc:PWY-7743|MetaCyc:PWY-7745|MetaCyc:PWY-7751|MetaCyc:PWY-7765|MetaCyc:PWY-7811|MetaCyc:PWY-7826|MetaCyc:PWY-7977|MetaCyc:PWY-8031|MetaCyc:PWY-8035|MetaCyc:PWY-8036|MetaCyc:PWY-8040|MetaCyc:PWY-8047|MetaCyc:PWY-8076|MetaCyc:PWY-8077|MetaCyc:PWY-8095|MetaCyc:PWY-8096|MetaCyc:PWY-8100|MetaCyc:PWY-8103|MetaCyc:PWY-8104|MetaCyc:PWY-8122|MetaCyc:PWY-8172|MetaCyc:PWY-8210|MetaCyc:PWY-8212|MetaCyc:PWY-8238|MetaCyc:PWY-8257|MetaCyc:PWY-8326|MetaCyc:PWY-8327|MetaCyc:PWY-8361|MetaCyc:PWY-8364|MetaCyc:PWY-8367|MetaCyc:PWY-8368|MetaCyc:PWY-8379|MetaCyc:PWY-8380|MetaCyc:PWY-8381|MetaCyc:PWY-8424|MetaCyc:PWY-8426|MetaCyc:PWY-8437|MetaCyc:PWY-8438|MetaCyc:PWY-8463|MetaCyc:PWYG-321
OM953852.1|,ORF1,8159d4877ca3799a3d332d04788a2ed6,1489,Pfam,PF00978,RNA dependent RNA polymerase,1111,1361,4.5E-9,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
OM953852.1|,ORF1,8159d4877ca3799a3d332d04788a2ed6,1489,Pfam,PF01443,Viral superfamily 1 RNA helicase core domain,644,883,1.4E-17,T,30-10-2025,IPR027351,(+) RNA virus helicase core domain,GO:0005524(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OM953852.1|,ORF1,8159d4877ca3799a3d332d04788a2ed6,1489,Pfam,PF01660,Viral methyltransferase,83,343,3.4E-18,T,30-10-2025,IPR002588,Alphavirus-like methyltransferase domain,GO:0003723(InterPro)|GO:0006396(InterPro)|GO:0008174(InterPro)|GO:0016556(InterPro),MetaCyc:PWY-1061|MetaCyc:PWY-2083|MetaCyc:PWY-3542|MetaCyc:PWY-4021|MetaCyc:PWY-4161|MetaCyc:PWY-4202|MetaCyc:PWY-5059|MetaCyc:PWY-5105|MetaCyc:PWY-5301|MetaCyc:PWY-5305|MetaCyc:PWY-5479|MetaCyc:PWY-5665|MetaCyc:PWY-5729|MetaCyc:PWY-5748|MetaCyc:PWY-5765|MetaCyc:PWY-5773|MetaCyc:PWY-5846|MetaCyc:PWY-5883|MetaCyc:PWY-5975|MetaCyc:PWY-5987|MetaCyc:PWY-601|MetaCyc:PWY-6045|MetaCyc:PWY-6148|MetaCyc:PWY-6153|MetaCyc:PWY-6154|MetaCyc:PWY-6286|MetaCyc:PWY-6310|MetaCyc:PWY-6339|MetaCyc:PWY-6346|MetaCyc:PWY-6427|MetaCyc:PWY-6442|MetaCyc:PWY-6477|MetaCyc:PWY-6581|MetaCyc:PWY-6682|MetaCyc:PWY-6736|MetaCyc:PWY-6739|MetaCyc:PWY-6795|MetaCyc:PWY-6835|MetaCyc:PWY-6955|MetaCyc:PWY-6973|MetaCyc:PWY-6976|MetaCyc:PWY-6978|MetaCyc:PWY-7025|MetaCyc:PWY-7045|MetaCyc:PWY-7055|MetaCyc:PWY-7058|MetaCyc:PWY-7072|MetaCyc:PWY-7076|MetaCyc:PWY-7079|MetaCyc:PWY-7100|MetaCyc:PWY-7104|MetaCyc:PWY-7135|MetaCyc:PWY-7150|MetaCyc:PWY-7151|MetaCyc:PWY-7155|MetaCyc:PWY-7157|MetaCyc:PWY-7160|MetaCyc:PWY-7161|MetaCyc:PWY-7163|MetaCyc:PWY-7186|MetaCyc:PWY-7285|MetaCyc:PWY-7298|MetaCyc:PWY-7301|MetaCyc:PWY-7325|MetaCyc:PWY-7363|MetaCyc:PWY-7439|MetaCyc:PWY-7440|MetaCyc:PWY-7483|MetaCyc:PWY-7485|MetaCyc:PWY-7498|MetaCyc:PWY-7517|MetaCyc:PWY-7533|MetaCyc:PWY-7534|MetaCyc:PWY-7547|MetaCyc:PWY-7564|MetaCyc:PWY-7569|MetaCyc:PWY-7570|MetaCyc:PWY-7591|MetaCyc:PWY-7607|MetaCyc:PWY-7608|MetaCyc:PWY-7614|MetaCyc:PWY-7629|MetaCyc:PWY-7631|MetaCyc:PWY-7643|MetaCyc:PWY-7653|MetaCyc:PWY-7655|MetaCyc:PWY-7659|MetaCyc:PWY-7661|MetaCyc:PWY-7667|MetaCyc:PWY-7668|MetaCyc:PWY-7669|MetaCyc:PWY-7671|MetaCyc:PWY-7673|MetaCyc:PWY-7689|MetaCyc:PWY-7691|MetaCyc:PWY-7692|MetaCyc:PWY-7695|MetaCyc:PWY-7705|MetaCyc:PWY-7717|MetaCyc:PWY-7729|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7739|MetaCyc:PWY-7741|MetaCyc:PWY-7742|MetaCyc:PWY-7743|MetaCyc:PWY-7745|MetaCyc:PWY-7751|MetaCyc:PWY-7765|MetaCyc:PWY-7811|MetaCyc:PWY-7826|MetaCyc:PWY-7977|MetaCyc:PWY-8031|MetaCyc:PWY-8035|MetaCyc:PWY-8036|MetaCyc:PWY-8040|MetaCyc:PWY-8047|MetaCyc:PWY-8076|MetaCyc:PWY-8077|MetaCyc:PWY-8095|MetaCyc:PWY-8096|MetaCyc:PWY-8100|MetaCyc:PWY-8103|MetaCyc:PWY-8104|MetaCyc:PWY-8122|MetaCyc:PWY-8172|MetaCyc:PWY-8210|MetaCyc:PWY-8212|MetaCyc:PWY-8238|MetaCyc:PWY-8257|MetaCyc:PWY-8326|MetaCyc:PWY-8327|MetaCyc:PWY-8361|MetaCyc:PWY-8364|MetaCyc:PWY-8367|MetaCyc:PWY-8368|MetaCyc:PWY-8379|MetaCyc:PWY-8380|MetaCyc:PWY-8381|MetaCyc:PWY-8424|MetaCyc:PWY-8426|MetaCyc:PWY-8437|MetaCyc:PWY-8438|MetaCyc:PWY-8463|MetaCyc:PWYG-321
OR645486.1|,non-structural polyprotein,bae93d5d4e3d755c088003b50fff4f18,190,Pfam,PF00680,Viral RNA-dependent RNA polymerase,47,188,9.2E-20,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OP413950.2|,nonstructural polyprotein,3b6adc1c3651514b0f90d5d87543b343,483,Pfam,PF00680,Viral RNA-dependent RNA polymerase,143,397,2.0E-37,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OQ709193.1|,polyprotein,f29a45f3072793ee00ecd684fb8284a5,2169,Pfam,PF00073,picornavirus capsid protein,79,197,1.7E-6,T,30-10-2025,IPR001676,Picornavirus capsid,GO:0005198(InterPro),MetaCyc:PWY-6545|MetaCyc:PWY-7184|MetaCyc:PWY-7185|MetaCyc:PWY-7198|MetaCyc:PWY-7210
OQ709193.1|,polyprotein,f29a45f3072793ee00ecd684fb8284a5,2169,Pfam,PF00073,picornavirus capsid protein,361,455,0.0068,T,30-10-2025,IPR001676,Picornavirus capsid,GO:0005198(InterPro),MetaCyc:PWY-6545|MetaCyc:PWY-7184|MetaCyc:PWY-7185|MetaCyc:PWY-7198|MetaCyc:PWY-7210
OQ709193.1|,polyprotein,f29a45f3072793ee00ecd684fb8284a5,2169,Pfam,PF00910,RNA helicase,1195,1298,7.7E-24,T,30-10-2025,IPR000605,"Helicase, superfamily 3, single-stranded DNA/RNA virus",GO:0003723(InterPro)|GO:0003724(InterPro),-
OQ709193.1|,polyprotein,f29a45f3072793ee00ecd684fb8284a5,2169,Pfam,PF00680,Viral RNA-dependent RNA polymerase,1744,2148,2.2E-52,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OQ709193.1|,polyprotein,f29a45f3072793ee00ecd684fb8284a5,2169,Pfam,PF00548,3C cysteine protease (picornain 3C),1568,1692,9.4E-22,T,30-10-2025,IPR000199,"Peptidase C3A/C3B, picornaviral",GO:0004197(InterPro)|GO:0006508(InterPro),MetaCyc:PWY-6545|MetaCyc:PWY-7184|MetaCyc:PWY-7185|MetaCyc:PWY-7198|MetaCyc:PWY-7210
ON932807.1|,nonstructural polyprotein,bbd8055158db984518ebebd9c233f59d,457,Pfam,PF00680,Viral RNA-dependent RNA polymerase,41,444,1.9E-42,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
MT896155.1|,non-structural polyprotein,19d5484c3e2cd1f1af5fb282336d9bcb,266,Pfam,PF00680,Viral RNA-dependent RNA polymerase,10,221,4.8E-32,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
MZ443626.1|,hypothetical protein,d3a5ba3e122ec8647cde1c0ada834da1,1408,Pfam,PF00978,RNA dependent RNA polymerase,1000,1254,4.2E-10,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
MZ443626.1|,hypothetical protein,d3a5ba3e122ec8647cde1c0ada834da1,1408,Pfam,PF01443,Viral superfamily 1 RNA helicase core domain,610,849,1.3E-14,T,30-10-2025,IPR027351,(+) RNA virus helicase core domain,GO:0005524(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
MZ443626.1|,hypothetical protein,d3a5ba3e122ec8647cde1c0ada834da1,1408,Pfam,PF01660,Viral methyltransferase,60,300,1.2E-16,T,30-10-2025,IPR002588,Alphavirus-like methyltransferase domain,GO:0003723(InterPro)|GO:0006396(InterPro)|GO:0008174(InterPro)|GO:0016556(InterPro),MetaCyc:PWY-1061|MetaCyc:PWY-2083|MetaCyc:PWY-3542|MetaCyc:PWY-4021|MetaCyc:PWY-4161|MetaCyc:PWY-4202|MetaCyc:PWY-5059|MetaCyc:PWY-5105|MetaCyc:PWY-5301|MetaCyc:PWY-5305|MetaCyc:PWY-5479|MetaCyc:PWY-5665|MetaCyc:PWY-5729|MetaCyc:PWY-5748|MetaCyc:PWY-5765|MetaCyc:PWY-5773|MetaCyc:PWY-5846|MetaCyc:PWY-5883|MetaCyc:PWY-5975|MetaCyc:PWY-5987|MetaCyc:PWY-601|MetaCyc:PWY-6045|MetaCyc:PWY-6148|MetaCyc:PWY-6153|MetaCyc:PWY-6154|MetaCyc:PWY-6286|MetaCyc:PWY-6310|MetaCyc:PWY-6339|MetaCyc:PWY-6346|MetaCyc:PWY-6427|MetaCyc:PWY-6442|MetaCyc:PWY-6477|MetaCyc:PWY-6581|MetaCyc:PWY-6682|MetaCyc:PWY-6736|MetaCyc:PWY-6739|MetaCyc:PWY-6795|MetaCyc:PWY-6835|MetaCyc:PWY-6955|MetaCyc:PWY-6973|MetaCyc:PWY-6976|MetaCyc:PWY-6978|MetaCyc:PWY-7025|MetaCyc:PWY-7045|MetaCyc:PWY-7055|MetaCyc:PWY-7058|MetaCyc:PWY-7072|MetaCyc:PWY-7076|MetaCyc:PWY-7079|MetaCyc:PWY-7100|MetaCyc:PWY-7104|MetaCyc:PWY-7135|MetaCyc:PWY-7150|MetaCyc:PWY-7151|MetaCyc:PWY-7155|MetaCyc:PWY-7157|MetaCyc:PWY-7160|MetaCyc:PWY-7161|MetaCyc:PWY-7163|MetaCyc:PWY-7186|MetaCyc:PWY-7285|MetaCyc:PWY-7298|MetaCyc:PWY-7301|MetaCyc:PWY-7325|MetaCyc:PWY-7363|MetaCyc:PWY-7439|MetaCyc:PWY-7440|MetaCyc:PWY-7483|MetaCyc:PWY-7485|MetaCyc:PWY-7498|MetaCyc:PWY-7517|MetaCyc:PWY-7533|MetaCyc:PWY-7534|MetaCyc:PWY-7547|MetaCyc:PWY-7564|MetaCyc:PWY-7569|MetaCyc:PWY-7570|MetaCyc:PWY-7591|MetaCyc:PWY-7607|MetaCyc:PWY-7608|MetaCyc:PWY-7614|MetaCyc:PWY-7629|MetaCyc:PWY-7631|MetaCyc:PWY-7643|MetaCyc:PWY-7653|MetaCyc:PWY-7655|MetaCyc:PWY-7659|MetaCyc:PWY-7661|MetaCyc:PWY-7667|MetaCyc:PWY-7668|MetaCyc:PWY-7669|MetaCyc:PWY-7671|MetaCyc:PWY-7673|MetaCyc:PWY-7689|MetaCyc:PWY-7691|MetaCyc:PWY-7692|MetaCyc:PWY-7695|MetaCyc:PWY-7705|MetaCyc:PWY-7717|MetaCyc:PWY-7729|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7739|MetaCyc:PWY-7741|MetaCyc:PWY-7742|MetaCyc:PWY-7743|MetaCyc:PWY-7745|MetaCyc:PWY-7751|MetaCyc:PWY-7765|MetaCyc:PWY-7811|MetaCyc:PWY-7826|MetaCyc:PWY-7977|MetaCyc:PWY-8031|MetaCyc:PWY-8035|MetaCyc:PWY-8036|MetaCyc:PWY-8040|MetaCyc:PWY-8047|MetaCyc:PWY-8076|MetaCyc:PWY-8077|MetaCyc:PWY-8095|MetaCyc:PWY-8096|MetaCyc:PWY-8100|MetaCyc:PWY-8103|MetaCyc:PWY-8104|MetaCyc:PWY-8122|MetaCyc:PWY-8172|MetaCyc:PWY-8210|MetaCyc:PWY-8212|MetaCyc:PWY-8238|MetaCyc:PWY-8257|MetaCyc:PWY-8326|MetaCyc:PWY-8327|MetaCyc:PWY-8361|MetaCyc:PWY-8364|MetaCyc:PWY-8367|MetaCyc:PWY-8368|MetaCyc:PWY-8379|MetaCyc:PWY-8380|MetaCyc:PWY-8381|MetaCyc:PWY-8424|MetaCyc:PWY-8426|MetaCyc:PWY-8437|MetaCyc:PWY-8438|MetaCyc:PWY-8463|MetaCyc:PWYG-321
DQ327617.1|,non-structural polyprotein,622f581cc28c2598614a4c5c68ec2969,154,Pfam,PF00949,"Peptidase S7, Flavivirus NS3 serine protease",38,63,0.54,T,30-10-2025,IPR001850,"Non-structural protein NS3, peptidase S7, flavivirus",GO:0003723(InterPro)|GO:0003724(InterPro)|GO:0005524(InterPro),MetaCyc:PWY-6545|MetaCyc:PWY-7184|MetaCyc:PWY-7185|MetaCyc:PWY-7198|MetaCyc:PWY-7210|MetaCyc:PWY-7375|MetaCyc:PWY-7379
PQ055524.2|,putative RNA-dependent RNA polymerase,4d54cb107afae1d39969edd41ad295ca,609,Pfam,PF00680,Viral RNA-dependent RNA polymerase,139,474,8.0E-32,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OR234613.1|,hypothetical protein,917564131eb10df5f395bd772633d57d,513,Pfam,PF00680,Viral RNA-dependent RNA polymerase,55,485,5.4E-65,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OQ709188.1|,polyprotein,d52f91a32afd14cf60bfd335ad03a855,487,Pfam,PF00680,Viral RNA-dependent RNA polymerase,152,480,2.3E-49,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OQ709188.1|,polyprotein,d52f91a32afd14cf60bfd335ad03a855,487,Pfam,PF00548,3C cysteine protease (picornain 3C),1,100,9.7E-17,T,30-10-2025,IPR000199,"Peptidase C3A/C3B, picornaviral",GO:0004197(InterPro)|GO:0006508(InterPro),MetaCyc:PWY-6545|MetaCyc:PWY-7184|MetaCyc:PWY-7185|MetaCyc:PWY-7198|MetaCyc:PWY-7210
OM953853.1|,ORF1,6525afc3dd15bf36aa02b1cb885e4843,478,Pfam,PF00978,RNA dependent RNA polymerase,63,308,1.0E-13,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
MW924357.1|,ORF1,99892c4a98a51571094ed15a0a8bb7a9,411,Pfam,PF00978,RNA dependent RNA polymerase,6,247,2.2E-9,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
MN841288.1|,hypothetical protein 1,18f0ff0975b8e0302af4759b2733f971,2007,Pfam,PF00978,RNA dependent RNA polymerase,1545,1897,1.7E-17,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
MN841288.1|,hypothetical protein 1,18f0ff0975b8e0302af4759b2733f971,2007,Pfam,PF13604,AAA domain,1100,1198,4.2E-5,T,30-10-2025,-,-,-,-
OM514376.2|,hypothetical protein,f8e916b05c46cc9668e641e7602be5d7,477,Pfam,PF01829,Peptidase A6 family,21,425,6.4E-8,T,30-10-2025,IPR000696,"Peptidase A6, nodavirus coat protein",GO:0004190(InterPro)|GO:0006508(InterPro),-
MW239194.1|,hypothetical protein,594f5d209c1675db32af94095f7f4bc0,415,Pfam,PF00680,Viral RNA-dependent RNA polymerase,83,393,1.6E-54,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
OP413956.1|,nonstructural polyprotein,fbe4a1954207805de52a7dec094ca66e,862,Pfam,PF13365,Trypsin-like peptidase domain,438,563,0.0067,T,30-10-2025,-,-,-,-
OP413956.1|,nonstructural polyprotein,fbe4a1954207805de52a7dec094ca66e,862,Pfam,PF19416,Astrovirus VPg protein,654,722,0.015,T,30-10-2025,IPR045836,Astrovirus VPg protein,-,MetaCyc:PWY-7884
OP413956.1|,nonstructural polyprotein,fbe4a1954207805de52a7dec094ca66e,862,Pfam,PF19415,Astrovirus transmembrane protein 1A,267,404,0.0049,T,30-10-2025,IPR045835,Astrovirus transmembrane protein 1A,-,MetaCyc:PWY-7884
OM514376.1|,reverse transcriptase-like protein,fa4138bc0eb94409a6987666458fbf6c,495,Pfam,PF00680,Viral RNA-dependent RNA polymerase,44,397,1.4E-20,T,30-10-2025,IPR001205,"RNA-directed RNA polymerase, C-terminal domain",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
MW346737.1|,nonstructural polyprotein,ffb09a1a95aeb1db5fd766faa0cd25aa,1414,Pfam,PF00978,RNA dependent RNA polymerase,1066,1267,1.5E-10,T,30-10-2025,IPR001788,"RNA-dependent RNA polymerase, alsuviricetes",GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro),-
