MT993596/NA/MW10-1o/Arenaria-interpres-(ruddy-turnstone)/2015	MT993596/NA/MW10-1o/Arenaria-interpres-(ruddy-turnstone)/2015	36.0
MT137994/NA/bsk136ast01/NA/2018	MT137994/NA/bsk136ast01/NA/2018	37.0
MT993595/NA/MW09-1o/Arenaria-interpres-(ruddy-turnstone)/2015	MT993595/NA/MW09-1o/Arenaria-interpres-(ruddy-turnstone)/2015	38.0
MH453801/NA/AstV-Red-necked-Avocet-MW09-Interior/Red-necked-Avocet/2013	MH453801/NA/AstV-Red-necked-Avocet-MW09-Interior/Red-necked-Avocet/2013	39.0
MH453801/NA/AstV-Red-necked-Avocet-MW09-Interior/Red-necked-Avocet/2013	MT993583/NA/MW06-2o/Arenaria-interpres-(ruddy-turnstone)/2014	39.0
MT137991/NA/bbr144ast1/NA/2018	MT137991/NA/bbr144ast1/NA/2018	40.0
MH453800/NA/AstV-Red-necked-Avocet-MW08-Interior/Red-necked-Avocet/2013	MH453800/NA/AstV-Red-necked-Avocet-MW08-Interior/Red-necked-Avocet/2013	41.0
KT946718/NA/D11-139-HK/house-crow/NA	KT946718/NA/D11-139-HK/house-crow/NA	42.0
KT946718/NA/D11-139-HK/house-crow/NA	KT946720/NA/D11-515-HK/house-crow/NA	42.0
KT946718/NA/D11-139-HK/house-crow/NA	KT946719/NA/D11-467-HK/house-crow/NA	42.0
PP623814/NA/MP22-196/Mareca-falcata/2022	PP623814/NA/MP22-196/Mareca-falcata/2022	43.0
MN920671/NA/ytb089ast01/NA/2018	MN920671/NA/ytb089ast01/NA/2018	44.0
MN920671/NA/ytb089ast01/NA/2018	MT137992/NA/bfb201ast01/NA/2018	44.0
MN920671/NA/ytb089ast01/NA/2018	MN920672/NA/ytb090ast01/NA/2018	44.0
MN920670/NA/ybw202ast01/NA/2018	MN920670/NA/ybw202ast01/NA/2018	45.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	46.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	PX237222/NA/pigeon-FSU1/pigeon/2025	46.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	KT946725/NA/D10-5628-HK/spotted-dove/NA	46.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	KT946724/NA/D11-440-HK/feral-pigeon/NA	46.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	KT946723/NA/D11-336-2-HK/spotted-dove/NA	46.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	KT946722/NA/D11-116-HK/spotted-dove/NA	46.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	PP478075/NA/PL-pigeon-4a-2023/carrier-pigeon/2023	46.0
PP478076/NA/PL-pigeon-24-2023/carrier-pigeon/2023	MF768270/NA/NA/pigeon/2014	46.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684829/NA/Chicken-NLD-2019-V-M-041-astro-13/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	PV093023/NA/NA/Neogale-vison/2023	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684826/NA/Chicken-NLD-2019-V-M-039-astro-2/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	PV093022/NA/NA/Neogale-vison/2023	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684825/NA/Chicken-NLD-2019-V-M-038-astro-6/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	HQ889774/NA/NA/pigeon/2010	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469236/NA/ANV-PB5-HI5-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684824/NA/Chicken-NLD-2019-V-M-038-astro-5/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	HM029238/NA/NA/chicken/2009	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469235/NA/ANV-PB15-HI11-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469234/NA/ANV-PB1-HI5-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684822/NA/Chicken-NLD-2019-V-M-036-astro-4/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469233/NA/ANV-PB11-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684821/NA/Chicken-NLD-2019-V-M-034-astro-2/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469232/NA/ANV-PB7-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684820/NA/Chicken-NLD-2019-V-M-033-astro-3/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469231/NA/ANV-PB21-SI5-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684819/NA/Chicken-NLD-2019-V-M-030-astro-12/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469230/NA/ANV-PB31-SI19-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684818/NA/Chicken-NLD-2019-V-M-015-astro-2/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	PP871808/NA/astro-vt-90/Gallus-gallus/2015	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OM469229/NA/ANV-PB23-SI7-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	HV511037/NA/NA/NA/NA	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	AB033998/NA/NA/NA/NA	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	PP871798/NA/astro-vt-80/Sus-scrofa-(wild-boar)/2015	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	PP871786/NA/astro-vt-68/Gallus-gallus/2014	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	OQ685945/NA/ANV-ck-TZ-Iringa-2151-IM162-2019/Gallus-gallus/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	ON964512/NA/NA/Gallus-gallus/2020	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MT585643/NA/VF14-92-A2/Gallus-gallus-broiler-chicken/NA	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MT585644/NA/VF16-03-164b/Gallus-gallus-broiler-chicken/2016	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MW684833/NA/Chicken-NLD-2019-V-M-053-astro-2/Gallus-gallus-domesticus-(broiler)/2019	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MN732559/NA/NA/Gallus-gallus-(broiler)/2017	47.0
MZ150559/NA/ANV-Chicken-CHN-2020-AH202017/chicken/2020	MN732558/NA/NA/Gallus-gallus-(broiler)/2018	47.0
MN920669/NA/ybb150ast01/NA/2018	MN920669/NA/ybb150ast01/NA/2018	48.0
MK096773/NA/PasAstV-1/Passeriformes/NA	MK096773/NA/PasAstV-1/Passeriformes/NA	49.0
MN920668/NA/war204ast1/NA/2018	MN920668/NA/war204ast1/NA/2018	50.0
MG599918/NA/NA/Hemidactylus-bowringii/NA	MG599918/NA/NA/Hemidactylus-bowringii/NA	51.0
MN920667/NA/tom152ast2/NA/2018	MN920667/NA/tom152ast2/NA/2018	52.0
MN920667/NA/tom152ast2/NA/2018	MT137999/NA/coa196ast1/NA/2018	52.0
MG599917/NA/NA/Gekko-similignum/NA	MG599917/NA/NA/Gekko-similignum/NA	53.0
PP711188/NA/Hplan-A-304122/Heteronotia-planiceps/2017	PP711188/NA/Hplan-A-304122/Heteronotia-planiceps/2017	54.0
MW385412/NA/NA/Crow/2017	MW385412/NA/NA/Crow/2017	55.0
MN920663/NA/spa143ast1/NA/2018	MN920663/NA/spa143ast1/NA/2018	56.0
MG599910/NA/NA/Duttaphrynus-melanostictus/NA	MG599910/NA/NA/Duttaphrynus-melanostictus/NA	57.0
MG599910/NA/NA/Duttaphrynus-melanostictus/NA	MG661261/NA/NA/NA/2015	57.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	MZ819185/NA/ZJC14/goose/2020	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OR211592/NA/GAstV-HBLY/goose/2023	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OR907134/NA/NA/Goose/2022	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OM264914/NA/NA/goslings/2019	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OL762472/NA/JXYC/goose/NA	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	PP786658/NA/JY202323/goose/2023	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OR907133/NA/NA/Goose/2023	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OM264913/NA/NA/goslings/2019	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OL762471/NA/JXGZ/goose/NA	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OR907132/NA/NA/Goose/2023	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OM264912/NA/NA/goslings/2019	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OR907131/NA/NA/Goose/2023	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OM264911/NA/NA/goslings/2019	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OM200916/NA/NA/goslings/2019	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	PP382209/NA/J3-2021/Jiangnan-White-Goose/2021	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OP776630/NA/NA/goose/2021	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	MH410610/NA/NA/goslings/2017	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	NC_034567/NA/FLX/Hortobagy-goose/2014	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OR827024/NA/GAstV-JSXZ/goose/2022	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OP272633/NA/AH33-3/goose/2021	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OK571391/NA/ZJC14/goslings/2020	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	MW786757/NA/SCCD/goose/2018	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	MW353015/NA/TZ03/goose/2019	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	MW340534/NA/SCCD/goose/2019	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	KY271027/NA/FLX/Hortobagy-goose/2014	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	PP108251/NA/NA/goose/2023	58.0
PP763758/NA/AAstV-Goose-CHN-2023-C102/goose/2023	OR924093/NA/NA/Goose/2021	58.0
