ID белка,Название семейства/белка,Описание предсказания,Источник предсказания,Вхождение из orf,ORF,Start,End,id_prefix,coords,strand
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,329.0,348.0,PQ421854,3751-6069,-
MW346737.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MW346737,24-4268,+
MW346737.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MW346737,24-4268,+
MW346737.1|,Alphavirus-like methyltransferase domain,Alphavirus-like methyltransferase (MT) domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,53.0,258.0,MW346737,24-4268,+
MW346737.1|,(+) RNA virus helicase core domain,(+)RNA virus helicase core domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,576.0,889.0,MW346737,24-4268,+
MW346737.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1144.0,1253.0,MW346737,24-4268,+
PQ421853.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,50.0,PQ421853,161-1951,-
PQ421853.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,51.0,73.0,PQ421853,161-1951,-
PQ421853.1|,Viral coat protein subunit,-,Gene3D,-,-,,,PQ421853,161-1951,-
PQ421853.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1.0,36.0,PQ421853,161-1951,-
PQ421853.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,7.0,18.0,PQ421853,161-1951,-
PQ421853.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,74.0,596.0,PQ421853,161-1951,-
PQ421853.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,51.0,73.0,PQ421853,161-1951,-
PQ421853.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,325.0,329.0,PQ421853,3767-6097,-
PQ421853.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,143.0,223.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,278.0,298.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,117.0,142.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,224.0,246.0,PQ421853,3767-6097,-
PQ421853.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,247.0,277.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,279.0,298.0,PQ421853,3767-6097,-
PQ421853.3|,-,C-terminal region of a signal peptide.,Phobius,An enzyme that catalyzes the replication of RNA from an RNA template,,12.0,19.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,305.0,327.0,PQ421853,3767-6097,-
PQ421853.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,20.0,116.0,PQ421853,3767-6097,-
PQ421853.3|,-,N-terminal region of a signal peptide.,Phobius,An enzyme that catalyzes the replication of RNA from an RNA template,,1.0,2.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,330.0,351.0,PQ421853,3767-6097,-
PQ421853.3|,-,Hydrophobic region of a signal peptide.,Phobius,An enzyme that catalyzes the replication of RNA from an RNA template,,3.0,11.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,224.0,246.0,PQ421853,3767-6097,-
PQ421853.3|,-,SignalP-TM,SignalP_GRAM_POSITIVE,non-structural; results from a translational frameshift between ORF1a and ORF1b,,1.0,17.0,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,117.0,139.0,PQ421853,3767-6097,-
PQ421853.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,352.0,776.0,PQ421853,3767-6097,-
PQ421853.3|,-,Signal peptide region,Phobius,ORF1a; coding region disrupted by sequencing gap,1A,1.0,19.0,PQ421853,3767-6097,-
PQ421853.3|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PQ421853,3767-6097,-
PQ421853.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,305.0,324.0,PQ421853,3767-6097,-
PQ421853.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,299.0,304.0,PQ421853,3767-6097,-
PQ421853.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,363.0,472.0,PQ421853,2112-3530,-
PQ421853.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,343.0,PQ421853,2112-3530,-
PQ421853.2|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,344.0,362.0,PQ421853,2112-3530,-
PQ421853.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,78.0,305.0,PQ421853,2112-3530,-
PQ421853.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,PQ421853,2112-3530,-
PQ421853.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,152.0,274.0,PQ421853,2112-3530,-
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,308.0,330.0,PX289197,1-3029,+
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,155.0,172.0,PX289197,1-3029,+
PX289197.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,151.0,PX289197,1-3029,+
PX289197.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PX289197,1-3029,+
PX289197.1|,Zinc finger C2H2-type,Zinc finger C2H2 type domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,981.0,1008.0,PX289197,1-3029,+
PX289197.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,334.0,338.0,PX289197,1-3029,+
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,310.0,333.0,PX289197,1-3029,+
PX289197.1|,-,Coil,Coils,-,-,,,PX289197,1-3029,+
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,345.0,367.0,PX289197,1-3029,+
PX289197.1|,-,Coil,Coils,-,-,,,PX289197,1-3029,+
PX289197.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,369.0,379.0,PX289197,1-3029,+
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,339.0,368.0,PX289197,1-3029,+
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,379.0,401.0,PX289197,1-3029,+
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,152.0,172.0,PX289197,1-3029,+
PX289197.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,380.0,402.0,PX289197,1-3029,+
PX289197.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,173.0,309.0,PX289197,1-3029,+
PX289197.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,403.0,1008.0,PX289197,1-3029,+
PX289197.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PX289197,1-3029,+
PX289197.1|,-,Coil,Coils,-,-,,,PX289197,1-3029,+
PX289197.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,91.0,339.0,PX289197,3284-4570,+
PX289197.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,PX289197,3284-4570,+
PX289197.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,171.0,305.0,PX289197,3284-4570,+
PX289197.3|,Viral coat protein subunit,-,Gene3D,-,-,,,PX289197,4589-6703,+
PX289197.3|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,19.0,37.0,PX289197,4589-6703,+
PX289197.3|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,19.0,42.0,PX289197,4589-6703,+
MN841288.1|,-,Coil,Coils,-,-,,,MN841288,841-6864,+
MN841288.1|,Alphavirus-like methyltransferase domain,Alphavirus-like methyltransferase (MT) domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,497.0,681.0,MN841288,841-6864,+
MN841288.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MN841288,841-6864,+
MN841288.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,929.0,941.0,MN841288,841-6864,+
MN841288.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,897.0,943.0,MN841288,841-6864,+
PQ421852.2|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PQ421852,3613-5013,-
PQ421852.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,600.0,1122.0,PQ421852,8-3376,-
PQ421852.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,343.0,PQ421852,8-3376,-
PQ421852.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,344.0,362.0,PQ421852,8-3376,-
PQ421852.1|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,78.0,305.0,PQ421852,8-3376,-
PQ421852.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,363.0,576.0,PQ421852,8-3376,-
PQ421852.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,152.0,274.0,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,456.0,465.0,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,410.0,425.0,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,436.0,451.0,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,469.0,482.0,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,410.0,496.0,PQ421852,8-3376,-
PQ421852.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,577.0,599.0,PQ421852,8-3376,-
PQ421852.1|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,PQ421852,8-3376,-
PQ421852.1|,Viral coat protein subunit,-,Gene3D,-,-,,,PQ421852,8-3376,-
PQ421843.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,PQ421843,2624-3988,+
PQ421843.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,134.0,256.0,PQ421843,2624-3988,+
PQ421843.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,60.0,287.0,PQ421843,2624-3988,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,351.0,775.0,PQ421843,6-2333,+
PQ421843.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PQ421843,6-2333,+
PQ421843.1|,-,SignalP-TM,SignalP_GRAM_POSITIVE,non-structural; results from a translational frameshift between ORF1a and ORF1b,,1.0,17.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,304.0,326.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,117.0,142.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,223.0,246.0,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,298.0,303.0,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,247.0,277.0,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,326.0,330.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,121.0,143.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,331.0,350.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,278.0,297.0,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,143.0,222.0,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,116.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,223.0,245.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,304.0,325.0,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,278.0,297.0,PQ421843,6-2333,+
PQ421843.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,50.0,PQ421843,4146-5924,+
PQ421843.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,51.0,73.0,PQ421843,4146-5924,+
PQ421843.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,74.0,592.0,PQ421843,4146-5924,+
PQ421843.3|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1.0,36.0,PQ421843,4146-5924,+
PQ421843.3|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,7.0,18.0,PQ421843,4146-5924,+
PQ421843.3|,Viral coat protein subunit,-,Gene3D,-,-,,,PQ421843,4146-5924,+
PQ421843.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,51.0,73.0,PQ421843,4146-5924,+
OP413956.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,151.0,386.0,OP413956,2610-4061,+
OP413956.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,OP413956,2610-4061,+
OP413956.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,230.0,355.0,OP413956,2610-4061,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,333.0,352.0,OP413956,1-2589,+
OP413956.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,130.0,OP413956,1-2589,+
OP413956.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,835.0,852.0,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,130.0,152.0,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,294.0,327.0,OP413956,1-2589,+
OP413956.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,853.0,862.0,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,307.0,327.0,OP413956,1-2589,+
OP413956.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,150.0,243.0,OP413956,1-2589,+
OP413956.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,OP413956,1-2589,+
OP413956.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,274.0,293.0,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,280.0,302.0,OP413956,1-2589,+
OP413956.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,603.0,623.0,OP413956,1-2589,+
OP413956.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,353.0,862.0,OP413956,1-2589,+
OP413956.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,244.0,273.0,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,334.0,356.0,OP413956,1-2589,+
OP413956.1|,-,Coil,Coils,-,-,,,OP413956,1-2589,+
OP413956.1|,-,Coil,Coils,-,-,,,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,131.0,149.0,OP413956,1-2589,+
OP413956.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,328.0,332.0,OP413956,1-2589,+
OP413956.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,831.0,862.0,OP413956,1-2589,+
OP413956.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,251.0,273.0,OP413956,1-2589,+
MW645022.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MW645022,1-2463,+
MW645022.1|,Alphavirus-like methyltransferase domain,Alphavirus-like methyltransferase (MT) domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,53.0,266.0,MW645022,1-2463,+
MH188020.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1427.0,1459.0,MH188020,64-5349,+
MH188020.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1448.0,1459.0,MH188020,64-5349,+
MH188020.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,1395.0,MH188020,64-5349,+
MH188020.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MH188020,64-5349,+
MH188020.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1138.0,1247.0,MH188020,64-5349,+
MH188020.1|,Alphavirus-like methyltransferase domain,Alphavirus-like methyltransferase (MT) domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,53.0,266.0,MH188020,64-5349,+
MH188020.1|,Viral coat protein subunit,-,Gene3D,-,-,,,MH188020,64-5349,+
MH188020.1|,(+) RNA virus helicase core domain,(+)RNA virus helicase core domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,570.0,878.0,MH188020,64-5349,+
MH188020.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1414.0,1761.0,MH188020,64-5349,+
MH188020.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1396.0,1413.0,MH188020,64-5349,+
MH188020.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MH188020,64-5349,+
NC_040647.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1427.0,1459.0,NC_040647,64-5349,+
NC_040647.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1448.0,1459.0,NC_040647,64-5349,+
NC_040647.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,1395.0,NC_040647,64-5349,+
NC_040647.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,NC_040647,64-5349,+
NC_040647.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1138.0,1247.0,NC_040647,64-5349,+
NC_040647.1|,Alphavirus-like methyltransferase domain,Alphavirus-like methyltransferase (MT) domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,53.0,266.0,NC_040647,64-5349,+
NC_040647.1|,Viral coat protein subunit,-,Gene3D,-,-,,,NC_040647,64-5349,+
NC_040647.1|,(+) RNA virus helicase core domain,(+)RNA virus helicase core domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,570.0,878.0,NC_040647,64-5349,+
NC_040647.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1414.0,1761.0,NC_040647,64-5349,+
