ID белка,Название семейства/белка,Описание предсказания,Источник предсказания,Вхождение из orf,ORF,id_prefix,coords,strand
PQ421844.1|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,,2,PQ421844,160-1941,-
PQ421844.1|,Viral coat protein subunit,-,Gene3D,-,-,PQ421844,160-1941,-
PQ421844.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,,NotSpecific,PQ421844,160-1941,-
PQ421844.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421844,160-1941,-
PQ421844.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421844,160-1941,-
PQ421844.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ421844,160-1941,-
PQ421844.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ421844,160-1941,-
PQ421844.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421844,160-1941,-
PQ421844.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421844,160-1941,-
PQ055528.1|,-,Coil,Coils,-,-,PQ055528,51-2909,+
PQ055528.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055528,51-2909,+
PQ055528.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055528,51-2909,+
PQ055528.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,,1A,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055528,51-2909,+
PQ055528.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055528,51-2909,+
PQ055528.1|,"Peptidase C3A/C3B, picornaviral",3C cysteine protease (picornain 3C),Pfam,,Picorna,PQ055528,51-2909,+
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,SignalP-TM,SignalP_GRAM_POSITIVE,-,-,PQ421846,3758-6082,-
PQ421846.3|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,,1A,PQ421846,3758-6082,-
PQ421846.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,,1A,PQ421846,3758-6082,-
PQ421846.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421846,3758-6082,-
PQ421846.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421846,3758-6082,-
PQ421854.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421854,2096-3460,-
PQ421854.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ421854,2096-3460,-
PQ421854.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ421854,2096-3460,-
PQ421854.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,-,-,PQ421854,2096-3460,-
PQ421854.2|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421854,2096-3460,-
PQ421854.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PQ421854,2096-3460,-
PQ421854.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ421854,2096-3460,-
PQ421854.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421854,2096-3460,-
PQ421852.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421852,8-3376,-
PQ421852.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421852,8-3376,-
PQ421852.1|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,,2,PQ421852,8-3376,-
PQ421852.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421852,8-3376,-
PQ421852.1|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ421852,8-3376,-
PQ421852.1|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,-,-,PQ421852,8-3376,-
PQ421852.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421852,8-3376,-
PQ421852.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ421852,8-3376,-
PQ421852.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ421852,8-3376,-
PQ421852.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ421852,8-3376,-
PQ421852.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421852,8-3376,-
PQ421852.1|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ421852,8-3376,-
PQ421852.1|,Viral coat protein subunit,-,Gene3D,-,-,PQ421852,8-3376,-
PQ421848.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421848,2625-3989,+
PQ421848.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ421848,2625-3989,+
PQ421848.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ421848,2625-3989,+
PQ421848.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PQ421848,2625-3989,+
PQ421848.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,-,-,PQ421848,2625-3989,+
PQ421848.2|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421848,2625-3989,+
PQ421848.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421848,2625-3989,+
PQ421848.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ421848,2625-3989,+
PQ055533.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ055533,2152-3846,+
PQ055533.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ055533,2152-3846,+
PQ055533.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ055533,2152-3846,+
PQ055533.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PQ055533,2152-3846,+
PQ055527.1|,Phospholipase A2 domain superfamily,Phospholipase A2 domain,Gene3D,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PQ055527,24-6293,+
PQ055527.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055527,24-6293,+
PQ055527.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055527,24-6293,+
PQ055527.1|,"Icosahedral viral capsid protein, S domain",Viral coat protein (S domain),Pfam,,Picorna,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,,1B,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,,NotSpecific,PQ055527,24-6293,+
PQ055527.1|,Viral coat protein subunit,-,Gene3D,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055527,24-6293,+
PQ055535.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ055535,2366-3979,+
PQ055535.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ055535,2366-3979,+
PQ055535.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ055535,2366-3979,+
PX289198.3|,-,consensus disorder prediction,MobiDBLite,-,-,PX289198,4833-6947,+
PX289198.3|,-,consensus disorder prediction,MobiDBLite,-,-,PX289198,4833-6947,+
PX289198.3|,Viral coat protein subunit,-,Gene3D,-,-,PX289198,4833-6947,+
PX289198.3|,"Capsid polyprotein VP90, C-terminal",C-terminal tail of astrovirus capsid projection or spike,Pfam,,2,PX289198,4833-6947,+
PX289198.3|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,,2,PX289198,4833-6947,+
PQ421841.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,,1A,PQ421841,356-1525,+
PQ421841.1|,"Zinc finger, CCCH-type",Zinc finger C3H1-type profile.,ProSiteProfiles,-,-,PQ421841,356-1525,+
PQ055539.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055539,1074-2684,+
PQ055539.2|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055539,1074-2684,+
PQ055539.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ055539,1074-2684,+
PQ055539.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ055539,1074-2684,+
PQ055539.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055539,1074-2684,+
PQ055539.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ055539,1074-2684,+
PQ161557.2|,-,consensus disorder prediction,MobiDBLite,-,-,PQ161557,4280-5332,+
PQ161557.2|,-,consensus disorder prediction,MobiDBLite,-,-,PQ161557,4280-5332,+
PQ161557.2|,Viral coat protein subunit,-,Gene3D,-,-,PQ161557,4280-5332,+
PQ161557.2|,-,consensus disorder prediction,MobiDBLite,-,-,PQ161557,4280-5332,+
PQ161557.2|,-,Positive stranded ssRNA viruses,SUPERFAMILY,,NotSpecific,PQ161557,4280-5332,+
PX289196.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,-,-,PX289196,3284-4570,+
PX289196.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PX289196,3284-4570,+
PX289196.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PX289196,3284-4570,+
PX289196.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PX289196,3284-4570,+
PX289196.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PX289196,3284-4570,+
PX395423.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,,1A,PX395423,1-582,+
PX395423.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,PX395423,1-582,+
PQ055529.1|,-,Coil,Coils,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Coil,Coils,-,-,PQ055529,68-4477,+
PQ055529.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,DSRM_SF,CDD,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055529,68-4477,+
PQ055529.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055529,68-4477,+
PQ055529.1|,-,dsRNA-binding domain-like,SUPERFAMILY,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055529,68-4477,+
PQ055529.1|,-,-,Gene3D,-,-,PQ055529,68-4477,+
PQ055529.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055529,68-4477,+
PQ055529.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055529,68-4477,+
PQ055529.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055529,68-4477,+
PQ055529.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055529,68-4477,+
PX289197.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,-,-,PX289197,3284-4570,+
PX289197.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PX289197,3284-4570,+
PX289197.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PX289197,3284-4570,+
PX289197.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PX289197,3284-4570,+
PX289197.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PX289197,3284-4570,+
PQ055530.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ055530,751-2526,+
PQ055530.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055530,751-2526,+
PQ055530.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055530,751-2526,+
PQ055530.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ055530,751-2526,+
PQ055530.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ055530,751-2526,+
PQ055530.2|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055530,751-2526,+
PQ055528.2|,-,RNA_dep_RNAP,CDD,-,-,PQ055528,2918-4876,+
PQ055528.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,-,-,PQ055528,2918-4876,+
PQ055528.2|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055528,2918-4876,+
PQ055528.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,,1B,PQ055528,2918-4876,+
PQ055528.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,,1B,PQ055528,2918-4876,+
PQ055528.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,PQ055528,2918-4876,+
PQ055528.2|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055528,2918-4876,+
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,SignalP-TM,SignalP_GRAM_POSITIVE,-,-,PQ421845,3756-6080,-
PQ421845.3|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,,1A,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,,1A,PQ421845,3756-6080,-
PQ421845.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421845,3756-6080,-
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421845,3756-6080,-
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,PQ421843,6-2333,+
PQ421843.1|,-,SignalP-TM,SignalP_GRAM_POSITIVE,-,-,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,,1A,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421843,6-2333,+
PQ421843.1|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,,1A,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ421843,6-2333,+
PQ421843.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ421843,6-2333,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,-,-,PQ055524,9-3545,+
PQ055524.1|,-,consensus disorder prediction,MobiDBLite,-,-,PQ055524,9-3545,+
PQ055524.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Coil,Coils,-,-,PQ055524,9-3545,+
PQ055524.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,-,-,PQ055524,9-3545,+
PQ055524.1|,-,Coil,Coils,-,-,PQ055524,9-3545,+
PQ055524.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,-,-,PQ055524,9-3545,+
